"review","aspect","sentiment"
"Untuk sampai ke lokasi butuh perjuangan, namun semua terobati dengan pemandangan yang menakjubkan.","lokasi","-1"
"Untuk sampai ke lokasi butuh perjuangan, namun semua terobati dengan pemandangan yang menakjubkan.","pemandangan","1"
"kampung adat di tengah kota yang masih asli, beberapa rumah dalam perbaikan. meskipun mengganti konstruksi utama dengan beton, tetapi tetap mempertahankan bentuk tradisionalnya","kampung adat","1"
"bagus bgt sih ini.. kami sempat naik rakit jg.. biar bisa dapet spot foto yg bagus. sewa kain hanya 20 rbu. sewa rakit 20rb per org.. masuknya hanya bayar parkir..","sewa kain","1"
"bagus bgt sih ini.. kami sempat naik rakit jg.. biar bisa dapet spot foto yg bagus. sewa kain hanya 20 rbu. sewa rakit 20rb per org.. masuknya hanya bayar parkir..","sewa rakit","1"
"bagus bgt sih ini.. kami sempat naik rakit jg.. biar bisa dapet spot foto yg bagus. sewa kain hanya 20 rbu. sewa rakit 20rb per org.. masuknya hanya bayar parkir..","parkir","1"
"bagus bgt sih ini.. kami sempat naik rakit jg.. biar bisa dapet spot foto yg bagus. sewa kain hanya 20 rbu. sewa rakit 20rb per org.. masuknya hanya bayar parkir..","spot","1"
"akses masuk ny masi rusak pantai ny bagus","akses masuk","-1"
"akses masuk ny masi rusak pantai ny bagus","pantai","1"
"dengan ciri khas pantai berpasir putih n memiliki ombak besar. Hamparan pasir putih membentang luas, menyatu biru toscanya air laut Samudera Hindia. Jika sore hari tiba, maka matahari yg tenggelam di barat menciptakan warna langit berubah jingga yang mempesona.","pantai berpasir putih","1"
"Salah satu tujuan wisata yang wajib di kunjungi..","wisata","1"
"Saya sudah dua kali kesana...perjalanan pertama yang agak berat..butuh antimo. Karena perjalanan maumere _ koka jalannya banyak tikungan yang bikin mual..tapi setelah sampai sana di bayar lunas sama pantai nya yang super keren..... tapi sayangnya tempat bilasnya agak tidak memadai...air bersih so jauh","tempat bilasnya","-1"
"Saya sudah dua kali kesana...perjalanan pertama yang agak berat..butuh antimo. Karena perjalanan maumere _ koka jalannya banyak tikungan yang bikin mual..tapi setelah sampai sana di bayar lunas sama pantai nya yang super keren..... tapi sayangnya tempat bilasnya agak tidak memadai...air bersih so jauh","jalannya","0"
"Saya sudah dua kali kesana...perjalanan pertama yang agak berat..butuh antimo. Karena perjalanan maumere _ koka jalannya banyak tikungan yang bikin mual..tapi setelah sampai sana di bayar lunas sama pantai nya yang super keren..... tapi sayangnya tempat bilasnya agak tidak memadai...air bersih so jauh","pantai","1"
"Ramah penduduk nya","Ramah","1"
"Perjalanan dr pusat kota kupang memakan waktu sktr 1 jam, namun semua terbayar dgn indahnya kealamian pantai, sayang fasilitas dsni krg terawat","pantai","1"
"Perjalanan dr pusat kota kupang memakan waktu sktr 1 jam, namun semua terbayar dgn indahnya kealamian pantai, sayang fasilitas dsni krg terawat","Perjalanan","0"
"Perjalanan dr pusat kota kupang memakan waktu sktr 1 jam, namun semua terbayar dgn indahnya kealamian pantai, sayang fasilitas dsni krg terawat","fasilitas","-1"
"perlu penataan kembali untuk kamar pas masih kurang kalau pas lgi rame harus antri untuk kebersihan perlu ditingkatkan lagi","kebersihan","-1"
"perlu penataan kembali untuk kamar pas masih kurang kalau pas lgi rame harus antri untuk kebersihan perlu ditingkatkan lagi","penataan","-1"
"perlu penataan kembali untuk kamar pas masih kurang kalau pas lgi rame harus antri untuk kebersihan perlu ditingkatkan lagi","kamar pas","-1"
"Pergi ke oetune maka kita dapat wisata pantai sekaligus padang pasir yg luas","wisata pantai","0"
"Pergi ke oetune maka kita dapat wisata pantai sekaligus padang pasir yg luas","padang pasir","0"
"Air pantainya bersih.","Air pantainya ","1"
"Luar biasa bisa berkunjung ke Danau Kelimutu yang merupakan salah satu keajaiban duni. Di sana sangat dingin di pagi hari. Waktu berkunjung yg tepat adalah pagi hari sebelum kabut menutupi danau.","danau","1"
"Kampung adat yang diisi dengan penduduk yang ramah. Di setiap rumah menjual kerajinan tenun, aksesori dan terkadang ada yang menjual vanili. Di satu sisi ada gazebo untuk melihat panorama kampung. Jangan lupa saat berkunjung ke bena, carilah bapak tua bertopi dan menggunakan suling. Beliau akan menghibur kita dengan alunan sulingnya yang merdu. Untuk melihat bisa cek ke highight akun instagram saya: @aqhaab","Kampung adat","1"
"Kampung adat yang diisi dengan penduduk yang ramah. Di setiap rumah menjual kerajinan tenun, aksesori dan terkadang ada yang menjual vanili. Di satu sisi ada gazebo untuk melihat panorama kampung. Jangan lupa saat berkunjung ke bena, carilah bapak tua bertopi dan menggunakan suling. Beliau akan menghibur kita dengan alunan sulingnya yang merdu. Untuk melihat bisa cek ke highight akun instagram saya: @aqhaab","penduduk","1"
"Lokasinya tidak terlalu jauh dari Bajawa, bisa dengan sewa motor atau mobil, sepanjang perjalanan di suguhi Gunung Inerie yang sangat menarik. Selalu berhati-hati mengingat medannya naik-turun dan berliku di beberapa tempat. Masyarakat disini hidup dengan berladang dan membuat kain tenun, kalian bisa melihat mama-mama sehari-hari membuat tenun di depan rumah dan keramahan mereka yang selalu menawari kita untuk mampir masuk ke dalam rumah mereka, cobalah untuk masuk ke salah satu rumah mereka, ajak ngobrol dan kalau punya uang lebih belilah kain yang sengaja mereka jual di serambi rumah","Lokasinya","1"
"Lokasinya tidak terlalu jauh dari Bajawa, bisa dengan sewa motor atau mobil, sepanjang perjalanan di suguhi Gunung Inerie yang sangat menarik. Selalu berhati-hati mengingat medannya naik-turun dan berliku di beberapa tempat. Masyarakat disini hidup dengan berladang dan membuat kain tenun, kalian bisa melihat mama-mama sehari-hari membuat tenun di depan rumah dan keramahan mereka yang selalu menawari kita untuk mampir masuk ke dalam rumah mereka, cobalah untuk masuk ke salah satu rumah mereka, ajak ngobrol dan kalau punya uang lebih belilah kain yang sengaja mereka jual di serambi rumah","sewa motor atau mobil","1"
"Lokasinya tidak terlalu jauh dari Bajawa, bisa dengan sewa motor atau mobil, sepanjang perjalanan di suguhi Gunung Inerie yang sangat menarik. Selalu berhati-hati mengingat medannya naik-turun dan berliku di beberapa tempat. Masyarakat disini hidup dengan berladang dan membuat kain tenun, kalian bisa melihat mama-mama sehari-hari membuat tenun di depan rumah dan keramahan mereka yang selalu menawari kita untuk mampir masuk ke dalam rumah mereka, cobalah untuk masuk ke salah satu rumah mereka, ajak ngobrol dan kalau punya uang lebih belilah kain yang sengaja mereka jual di serambi rumah","Masyarakat","1"
"Lokasinya tidak terlalu jauh dari Bajawa, bisa dengan sewa motor atau mobil, sepanjang perjalanan di suguhi Gunung Inerie yang sangat menarik. Selalu berhati-hati mengingat medannya naik-turun dan berliku di beberapa tempat. Masyarakat disini hidup dengan berladang dan membuat kain tenun, kalian bisa melihat mama-mama sehari-hari membuat tenun di depan rumah dan keramahan mereka yang selalu menawari kita untuk mampir masuk ke dalam rumah mereka, cobalah untuk masuk ke salah satu rumah mereka, ajak ngobrol dan kalau punya uang lebih belilah kain yang sengaja mereka jual di serambi rumah","keramahan","1"
"Danau yang indah dengan pemandangan sekitar yang memukau, pohon Pinus, Senggigi dan burung2 berkicau menambah indah suasana","Danau","1"
"Danau yang indah dengan pemandangan sekitar yang memukau, pohon Pinus, Senggigi dan burung2 berkicau menambah indah suasana","pemandangan","1"
"Biasa, disana ada spesies langka dan hampir punah. Kadal terbesar didunia,yaitu Komodo,hanya bisa ditemukan disini. Hati-hati sama air liurnya komodo karena itu beracun, pokoknya hati-hati, disini pemandangannya bagus banget, percaya deh sama tempat ini. Walaupun tempatnya jauh dari rumah saya, tapi gak papa cume kesini sekali daripada gak kesana sama sekali. Ayo ke pulau komodo! (Gak papakan ini walaupun emot buaya)","pemandangannya","1"
"Pemandangan sangat bagus seperti di Timur tengah. Biaya masuk sangat murah cuma 4rb rupiah per orang. Banyak anak kecil penjual lontar yang menawarkan jasa foto. Dan foto2 diatas adalah karya mereka Bila berminat kesini usahakan di musim panas agar dapat momen yang bagus Mau solo travelling atau berbanyak its ok Bagus untuk tempat berfoto, dari pantai oetune cukup berjalan 200M saja. Karena suasana yang panas jangan lupa bekal air minum","Pemandangan","1"
"Pemandangan sangat bagus seperti di Timur tengah. Biaya masuk sangat murah cuma 4rb rupiah per orang. Banyak anak kecil penjual lontar yang menawarkan jasa foto. Dan foto2 diatas adalah karya mereka Bila berminat kesini usahakan di musim panas agar dapat momen yang bagus Mau solo travelling atau berbanyak its ok Bagus untuk tempat berfoto, dari pantai oetune cukup berjalan 200M saja. Karena suasana yang panas jangan lupa bekal air minum","Biaya masuk","1"
"Pemandangan sangat bagus seperti di Timur tengah. Biaya masuk sangat murah cuma 4rb rupiah per orang. Banyak anak kecil penjual lontar yang menawarkan jasa foto. Dan foto2 diatas adalah karya mereka Bila berminat kesini usahakan di musim panas agar dapat momen yang bagus Mau solo travelling atau berbanyak its ok Bagus untuk tempat berfoto, dari pantai oetune cukup berjalan 200M saja. Karena suasana yang panas jangan lupa bekal air minum","anak kecil","1"
"Suatu lanskap yg bagus utk dinikmati baik bagi penyuka olahraga jogging, penikmat alam maupun penyuka kesejukan","lanskap","1"
"Semua dikerjakan dengan alat dan pekerjanya profesional dalam bekerja","pekerjanya profesional","1"
"Danaunya indah bangettt.","Danaunya","1"
"Tempatnya sangat luarbiasa,,,","Tempatnya","1"
"Kampungnya sdy tertata rapi. Penduduknya ramah, dan gak memaksa wisatawan harus berbelanja. Anak2nya juga gak minta2 duit ke setiap tamu yg datang. Sdh ada tiket retribusi resmi. Jadi uang yg kita berikan bisa mereka pertanggungjawqbkan","Kampungnya","1"
"Kampungnya sdy tertata rapi. Penduduknya ramah, dan gak memaksa wisatawan harus berbelanja. Anak2nya juga gak minta2 duit ke setiap tamu yg datang. Sdh ada tiket retribusi resmi. Jadi uang yg kita berikan bisa mereka pertanggungjawqbkan","Penduduknya","1"
"Kampungnya sdy tertata rapi. Penduduknya ramah, dan gak memaksa wisatawan harus berbelanja. Anak2nya juga gak minta2 duit ke setiap tamu yg datang. Sdh ada tiket retribusi resmi. Jadi uang yg kita berikan bisa mereka pertanggungjawqbkan","Anak2nya","1"
"Kampungnya sdy tertata rapi. Penduduknya ramah, dan gak memaksa wisatawan harus berbelanja. Anak2nya juga gak minta2 duit ke setiap tamu yg datang. Sdh ada tiket retribusi resmi. Jadi uang yg kita berikan bisa mereka pertanggungjawqbkan","tiket retribusi","1"
"Indah, hijau dan masyarakat nya yang ramah","masyarakat","1"
"Letaknya di Kabupaten Sikka, tepatnya di Paga. Sekitar 1 jam lah dari kota Maumere. Plangnya agak kecil, dari pinggir jalan hingga ke pantainya sendiri kurang lebih 10-15 menit lah.  Tiket masuknya masih tergolong murah, cuma 10 ribu. Pantainya cantik banget. Pasir putih, dan airnya biru bening. Tempatnya masih bersih juga (dan semoga selalu seperti ini). Pokoknya indah banget lah buat dilihat. Terbagi jadi dua sisi. Ada yang penuh bebatuan, ada pula yang emang biasa dipakai orang untuk berenang. Terdapat bukit yang bisa kita daki, jadi bisa ngelihat pantai Koka secara keseluruhan dari atas (cuma harus bayar 10 ribu untuk bisa naik ke atas).  Seandainya digarap dengan baik sih, tempat ini bakalan ngehits sih. Sayangnya, jalan menuju ke tempat ini masih berantakan. Udah sempit, rusak pula. Semoga bisa diperbaiki ke depannya.","Plangnya","-1"
"Letaknya di Kabupaten Sikka, tepatnya di Paga. Sekitar 1 jam lah dari kota Maumere. Plangnya agak kecil, dari pinggir jalan hingga ke pantainya sendiri kurang lebih 10-15 menit lah.  Tiket masuknya masih tergolong murah, cuma 10 ribu. Pantainya cantik banget. Pasir putih, dan airnya biru bening. Tempatnya masih bersih juga (dan semoga selalu seperti ini). Pokoknya indah banget lah buat dilihat. Terbagi jadi dua sisi. Ada yang penuh bebatuan, ada pula yang emang biasa dipakai orang untuk berenang. Terdapat bukit yang bisa kita daki, jadi bisa ngelihat pantai Koka secara keseluruhan dari atas (cuma harus bayar 10 ribu untuk bisa naik ke atas).  Seandainya digarap dengan baik sih, tempat ini bakalan ngehits sih. Sayangnya, jalan menuju ke tempat ini masih berantakan. Udah sempit, rusak pula. Semoga bisa diperbaiki ke depannya.","Tiket masuknya","1"
"Letaknya di Kabupaten Sikka, tepatnya di Paga. Sekitar 1 jam lah dari kota Maumere. Plangnya agak kecil, dari pinggir jalan hingga ke pantainya sendiri kurang lebih 10-15 menit lah.  Tiket masuknya masih tergolong murah, cuma 10 ribu. Pantainya cantik banget. Pasir putih, dan airnya biru bening. Tempatnya masih bersih juga (dan semoga selalu seperti ini). Pokoknya indah banget lah buat dilihat. Terbagi jadi dua sisi. Ada yang penuh bebatuan, ada pula yang emang biasa dipakai orang untuk berenang. Terdapat bukit yang bisa kita daki, jadi bisa ngelihat pantai Koka secara keseluruhan dari atas (cuma harus bayar 10 ribu untuk bisa naik ke atas).  Seandainya digarap dengan baik sih, tempat ini bakalan ngehits sih. Sayangnya, jalan menuju ke tempat ini masih berantakan. Udah sempit, rusak pula. Semoga bisa diperbaiki ke depannya.","Pantainya","1"
"Letaknya di Kabupaten Sikka, tepatnya di Paga. Sekitar 1 jam lah dari kota Maumere. Plangnya agak kecil, dari pinggir jalan hingga ke pantainya sendiri kurang lebih 10-15 menit lah.  Tiket masuknya masih tergolong murah, cuma 10 ribu. Pantainya cantik banget. Pasir putih, dan airnya biru bening. Tempatnya masih bersih juga (dan semoga selalu seperti ini). Pokoknya indah banget lah buat dilihat. Terbagi jadi dua sisi. Ada yang penuh bebatuan, ada pula yang emang biasa dipakai orang untuk berenang. Terdapat bukit yang bisa kita daki, jadi bisa ngelihat pantai Koka secara keseluruhan dari atas (cuma harus bayar 10 ribu untuk bisa naik ke atas).  Seandainya digarap dengan baik sih, tempat ini bakalan ngehits sih. Sayangnya, jalan menuju ke tempat ini masih berantakan. Udah sempit, rusak pula. Semoga bisa diperbaiki ke depannya.","Tempatnya","1"
"Letaknya di Kabupaten Sikka, tepatnya di Paga. Sekitar 1 jam lah dari kota Maumere. Plangnya agak kecil, dari pinggir jalan hingga ke pantainya sendiri kurang lebih 10-15 menit lah.  Tiket masuknya masih tergolong murah, cuma 10 ribu. Pantainya cantik banget. Pasir putih, dan airnya biru bening. Tempatnya masih bersih juga (dan semoga selalu seperti ini). Pokoknya indah banget lah buat dilihat. Terbagi jadi dua sisi. Ada yang penuh bebatuan, ada pula yang emang biasa dipakai orang untuk berenang. Terdapat bukit yang bisa kita daki, jadi bisa ngelihat pantai Koka secara keseluruhan dari atas (cuma harus bayar 10 ribu untuk bisa naik ke atas).  Seandainya digarap dengan baik sih, tempat ini bakalan ngehits sih. Sayangnya, jalan menuju ke tempat ini masih berantakan. Udah sempit, rusak pula. Semoga bisa diperbaiki ke depannya."," jalan","-1"
"Letaknya di Kabupaten Sikka, tepatnya di Paga. Sekitar 1 jam lah dari kota Maumere. Plangnya agak kecil, dari pinggir jalan hingga ke pantainya sendiri kurang lebih 10-15 menit lah.  Tiket masuknya masih tergolong murah, cuma 10 ribu. Pantainya cantik banget. Pasir putih, dan airnya biru bening. Tempatnya masih bersih juga (dan semoga selalu seperti ini). Pokoknya indah banget lah buat dilihat. Terbagi jadi dua sisi. Ada yang penuh bebatuan, ada pula yang emang biasa dipakai orang untuk berenang. Terdapat bukit yang bisa kita daki, jadi bisa ngelihat pantai Koka secara keseluruhan dari atas (cuma harus bayar 10 ribu untuk bisa naik ke atas).  Seandainya digarap dengan baik sih, tempat ini bakalan ngehits sih. Sayangnya, jalan menuju ke tempat ini masih berantakan. Udah sempit, rusak pula. Semoga bisa diperbaiki ke depannya.","sempit","-1"
"Letaknya di Kabupaten Sikka, tepatnya di Paga. Sekitar 1 jam lah dari kota Maumere. Plangnya agak kecil, dari pinggir jalan hingga ke pantainya sendiri kurang lebih 10-15 menit lah.  Tiket masuknya masih tergolong murah, cuma 10 ribu. Pantainya cantik banget. Pasir putih, dan airnya biru bening. Tempatnya masih bersih juga (dan semoga selalu seperti ini). Pokoknya indah banget lah buat dilihat. Terbagi jadi dua sisi. Ada yang penuh bebatuan, ada pula yang emang biasa dipakai orang untuk berenang. Terdapat bukit yang bisa kita daki, jadi bisa ngelihat pantai Koka secara keseluruhan dari atas (cuma harus bayar 10 ribu untuk bisa naik ke atas).  Seandainya digarap dengan baik sih, tempat ini bakalan ngehits sih. Sayangnya, jalan menuju ke tempat ini masih berantakan. Udah sempit, rusak pula. Semoga bisa diperbaiki ke depannya.","rusak","-1"
"Keren sekali. Bukit di tengah pantai.","Bukit","1"
"Keren sekali. Bukit di tengah pantai.","tengah pantai","1"
"Keren pemandangannya.... cuman belum di jamah oleh pemerintah kabupaten setempat","pemandangannya","1"
"Keren pemandangannya.... cuman belum di jamah oleh pemerintah kabupaten setempat","pemerintah","0"
"kampung dengan atap rumah adatny tinggi","kampung","0"
"Biasa aja ah cuma lihat bukit2 doang, mungkin pas kesana lagi kemarau jadi bukit2nya kering kerontang","bukit2","0"
"Biasa aja ah cuma lihat bukit2 doang, mungkin pas kesana lagi kemarau jadi bukit2nya kering kerontang","bukit2nya kering kerontang","-1"
"Pantai Koka berada di Desa Wolowiro, Kecamatan Paga, merupakan salah satu tempat tujuan wisata yang berada di Kabupaten Sikka, Flores, NTT","tempat tujuan wisata","0"
"Kampung adat dengan nilai historis. Tetapi masih belum dikelola secara profesional dan transparan","Kampung adat","1"
"Kampung adat dengan nilai historis. Tetapi masih belum dikelola secara profesional dan transparan","dikelola","-1"
"Tempat yang indah, Bersih, dan dikelola dengan cukup profesional. Jarak tidak jauh dari kota Waikabubak.","Tempat","1"
"Tempat yang indah, Bersih, dan dikelola dengan cukup profesional. Jarak tidak jauh dari kota Waikabubak.","Bersih","1"
"Tempat yang indah, Bersih, dan dikelola dengan cukup profesional. Jarak tidak jauh dari kota Waikabubak.","profesional","1"
"Tempat yang indah, Bersih, dan dikelola dengan cukup profesional. Jarak tidak jauh dari kota Waikabubak.","Jarak tidak jauh","1"
"Kebersihan perlu diperhatikan ( kotoran hewan berserakan ). Perlu campur tangan pihak pemerintah, sebelum terlambat","Kebersihan","-1"
"Kebersihan perlu diperhatikan ( kotoran hewan berserakan ). Perlu campur tangan pihak pemerintah, sebelum terlambat","kotoran hewan","-1"
"Fulan fehan tempat yg bikin gw merinding karena sejuknya udara dan luasnya Padang Savana yg gw sendiri kagum bgt Sama tempat itu","tempat itu","1"
"Airnya msh jernih, begitu jg dg deretan pohon lontarnya,,,tp sayang pantainya kurang bersih, dan yg menjadi daya tarik patung batu nona nya sdh tidak ada,,,","pantainya","-1"
"Airnya msh jernih, begitu jg dg deretan pohon lontarnya,,,tp sayang pantainya kurang bersih, dan yg menjadi daya tarik patung batu nona nya sdh tidak ada,,,","daya tarik","-1"
"Airnya msh jernih, begitu jg dg deretan pohon lontarnya,,,tp sayang pantainya kurang bersih, dan yg menjadi daya tarik patung batu nona nya sdh tidak ada,,,","Airnya","1"
"Pemandangannya bagus dan oke","Pemandangannya","1"
"Tempat wisata budaya dengan pesona alam yang menggugah hati setiap pengunjung.","Tempat wisata budaya","1"
"Biruuuuuuuuu, jernih, ombak tenang, sepi, murah...akan balik lagi ke sini, kalau ke kupang lagi.","sepi","1"
"Biruuuuuuuuu, jernih, ombak tenang, sepi, murah...akan balik lagi ke sini, kalau ke kupang lagi.","murah","1"
"Biruuuuuuuuu, jernih, ombak tenang, sepi, murah...akan balik lagi ke sini, kalau ke kupang lagi.","ombak tenang","1"
"Biruuuuuuuuu, jernih, ombak tenang, sepi, murah...akan balik lagi ke sini, kalau ke kupang lagi.","jernih","1"
"Keren banget pemandangan laut kalau dilihat dari bukit ini Selain tempatnya strategis,gratis lagi","pemandangan","1"
"Keren banget pemandangan laut kalau dilihat dari bukit ini Selain tempatnya strategis,gratis lagi","gratis","1"
"Sebuah taman nasional yang terdapat 3 danau yang berbeda warna airnya. 2 danau saling berdekatan hanya dipisahkan dinding tebing batu, sedangkan 1 danau terletak agak jauh. Jadi kalau mau foto kita cuma mendapatkan gambar 2 danau saja kecuali kalau pengambilan gambar menggunakan drone bisa ambil gambar 3 danau sekaligus. Jarak dari parkiran menuju danau kita harus tracking -+ 30 menit jalan santai, tapi kalau yang sudah biasa tracking bisa lebih cepat dari itu. Selama kita berjalan kaki menuju danau kita akan ditemani kicauan burung yang sangat merdu. Usahakan kesini jam stengah 5 pagi membeli tiketnya biar dapat sunrise di puncak kelimutu. Sekedar info Bagi traveller yang datang dari luar kota sebaiknya menginap didekat loket pembelian tiket ada penginapan yang menurut saya recomended dengan harga yang ramah bagi para backpacker. Kalau bingung tanyakan sama petugas loket.","kicauan burung","1"
"Sebuah taman nasional yang terdapat 3 danau yang berbeda warna airnya. 2 danau saling berdekatan hanya dipisahkan dinding tebing batu, sedangkan 1 danau terletak agak jauh. Jadi kalau mau foto kita cuma mendapatkan gambar 2 danau saja kecuali kalau pengambilan gambar menggunakan drone bisa ambil gambar 3 danau sekaligus. Jarak dari parkiran menuju danau kita harus tracking -+ 30 menit jalan santai, tapi kalau yang sudah biasa tracking bisa lebih cepat dari itu. Selama kita berjalan kaki menuju danau kita akan ditemani kicauan burung yang sangat merdu. Usahakan kesini jam stengah 5 pagi membeli tiketnya biar dapat sunrise di puncak kelimutu. Sekedar info Bagi traveller yang datang dari luar kota sebaiknya menginap didekat loket pembelian tiket ada penginapan yang menurut saya recomended dengan harga yang ramah bagi para backpacker. Kalau bingung tanyakan sama petugas loket.","Jarak","0"
"Sebuah taman nasional yang terdapat 3 danau yang berbeda warna airnya. 2 danau saling berdekatan hanya dipisahkan dinding tebing batu, sedangkan 1 danau terletak agak jauh. Jadi kalau mau foto kita cuma mendapatkan gambar 2 danau saja kecuali kalau pengambilan gambar menggunakan drone bisa ambil gambar 3 danau sekaligus. Jarak dari parkiran menuju danau kita harus tracking -+ 30 menit jalan santai, tapi kalau yang sudah biasa tracking bisa lebih cepat dari itu. Selama kita berjalan kaki menuju danau kita akan ditemani kicauan burung yang sangat merdu. Usahakan kesini jam stengah 5 pagi membeli tiketnya biar dapat sunrise di puncak kelimutu. Sekedar info Bagi traveller yang datang dari luar kota sebaiknya menginap didekat loket pembelian tiket ada penginapan yang menurut saya recomended dengan harga yang ramah bagi para backpacker. Kalau bingung tanyakan sama petugas loket.","penginapan","1"
"Sebuah taman nasional yang terdapat 3 danau yang berbeda warna airnya. 2 danau saling berdekatan hanya dipisahkan dinding tebing batu, sedangkan 1 danau terletak agak jauh. Jadi kalau mau foto kita cuma mendapatkan gambar 2 danau saja kecuali kalau pengambilan gambar menggunakan drone bisa ambil gambar 3 danau sekaligus. Jarak dari parkiran menuju danau kita harus tracking -+ 30 menit jalan santai, tapi kalau yang sudah biasa tracking bisa lebih cepat dari itu. Selama kita berjalan kaki menuju danau kita akan ditemani kicauan burung yang sangat merdu. Usahakan kesini jam stengah 5 pagi membeli tiketnya biar dapat sunrise di puncak kelimutu. Sekedar info Bagi traveller yang datang dari luar kota sebaiknya menginap didekat loket pembelian tiket ada penginapan yang menurut saya recomended dengan harga yang ramah bagi para backpacker. Kalau bingung tanyakan sama petugas loket.","berjalan kaki","0"
"Pulau Padar termasuk bagian dari Taman Nasional Komodo, Manggarai Barat, Flores, NTT. Perjalanan dari Labuan Bajo bisa menyewa kapal kecil, atau bisa juga menggunakan kapal pinisi berbagai ukuran.  Dari ketinggian kita bisa menyaksikan terbitnya sang surya di ufuk timur, menyembul perlahan dari balik bukit-bukit di kejauhan. Keindahan ini bisa dinikmati oleh para pelancong yang menginap di kapal pada malam harinya, lalu pagi-pagi buta menuju pantai Pulau Padar menggunakan sekoci, yang disiapkan oleh pengelola pinisi.  Bagi mereka yang datang siang hari, pemandangan menakjubkan tetap bisa dinikmati sepanjang perjalanan pendakian sekira setengah sampai satu jam.","menyewa kapal kecil","0"
"Pulau Padar termasuk bagian dari Taman Nasional Komodo, Manggarai Barat, Flores, NTT. Perjalanan dari Labuan Bajo bisa menyewa kapal kecil, atau bisa juga menggunakan kapal pinisi berbagai ukuran.  Dari ketinggian kita bisa menyaksikan terbitnya sang surya di ufuk timur, menyembul perlahan dari balik bukit-bukit di kejauhan. Keindahan ini bisa dinikmati oleh para pelancong yang menginap di kapal pada malam harinya, lalu pagi-pagi buta menuju pantai Pulau Padar menggunakan sekoci, yang disiapkan oleh pengelola pinisi.  Bagi mereka yang datang siang hari, pemandangan menakjubkan tetap bisa dinikmati sepanjang perjalanan pendakian sekira setengah sampai satu jam.","Taman Nasional Komodo","1"
"Warga desa yang ramah dengan suasana budaya megalitikum","Warga desa","1"
"Warga desa yang ramah dengan suasana budaya megalitikum","suasana budaya","1"
"Tempatnya sejuk, engga terlalu dingin (tp kalo ke toilet airnya dingin ya, hehe). asik banget buat tracking.  Disini juga ada orang jual kain tenun sama kacang/buah, silahkan dicoba karena satuannya bukan pakai kilogram :D  Oya hati hati juga kalau bawa snack, krn monyet monyet disana siap mencuri snackmu","Tempatnya","1"
"Tempatnya sejuk, engga terlalu dingin (tp kalo ke toilet airnya dingin ya, hehe). asik banget buat tracking.  Disini juga ada orang jual kain tenun sama kacang/buah, silahkan dicoba karena satuannya bukan pakai kilogram :D  Oya hati hati juga kalau bawa snack, krn monyet monyet disana siap mencuri snackmu","orang jual","1"
"Salah satu destinasi wisata di sumbah timur","destinasi wisata","0"
"Banyak sampah yg merusak pemandangan","Banyak sampah","-1"
"Pantainya bersih dan suasananya sangat tenang","Pantainya","1"
"Indah,  warnanya biru,  tenang,  cuman panas kalau siang,  dan perjalanan menuju ke lokasi sepi tidak ada penunjuk arah","penunjuk arah","-1"
"Indah,  warnanya biru,  tenang,  cuman panas kalau siang,  dan perjalanan menuju ke lokasi sepi tidak ada penunjuk arah","perjalanan ","1"
"Pemandangannya lumayn bagus","Pemandangannya ","1"
"Situs adat yg masih asli, penduduknya juga asli yg tinggal disitu, mereka ramah, menyambut setiap tamy","Situs adat","1"
"Situs adat yg masih asli, penduduknya juga asli yg tinggal disitu, mereka ramah, menyambut setiap tamy","penduduknya","1"
"Situs adat yg masih asli, penduduknya juga asli yg tinggal disitu, mereka ramah, menyambut setiap tamy","ramah","1"
"Pohon yg ada byk di potong mohom jngan di lukai,sampah byk brserakan,pedagang yg ada di tata rapih.keamanan","sampah","-1"
"Pohon yg ada byk di potong mohom jngan di lukai,sampah byk brserakan,pedagang yg ada di tata rapih.keamanan","pedagang","1"
"Pantai bersih namun belum ada fasilitas memadai dan akses jalan belum beraspal","Pantai","1"
"Pantai bersih namun belum ada fasilitas memadai dan akses jalan belum beraspal","fasilitas memadai","-1"
"Pantai bersih namun belum ada fasilitas memadai dan akses jalan belum beraspal","akses jalan","0"
"Kampung adat. Rumah adat","Kampung adat","0"
"Kampung adat. Rumah adat","Rumah adat","0"
"Pemandangan di daerah ini sangat indah","Pemandangan","1"
"Danau yang sangat indah dengan pemandangan sekitar       dikelilingi pohon pinus dan deru suara angin dari balik pohon pinus serta kicauan burung menambah indah suasana","Danau","1"
"Pemandangannya kereeeeen","Pemandangannya","1"
"Danau kelimutu terletak di Desa Pemo, Kecamatan Kelimutu. Merupakan salah satu keajaiban dunia. Danau kelimutu masuk dalam kawasan taman nasional kelimutu. Jarak tempuh dari kota Ende hanya 1 jam 30 menit perjalanan. Akses bisa menggunakan transportasi umum seperti bus dan rental mobil.","Akses","1"
"Danau kelimutu terletak di Desa Pemo, Kecamatan Kelimutu. Merupakan salah satu keajaiban dunia. Danau kelimutu masuk dalam kawasan taman nasional kelimutu. Jarak tempuh dari kota Ende hanya 1 jam 30 menit perjalanan. Akses bisa menggunakan transportasi umum seperti bus dan rental mobil.","Danau kelimutu","1"
